Spectrum Analyzer Data File
2015-03-29 18:29:48

Frequency (Hz), Amplitude,Average Amplitude
9824.5239258,1.9950963,1.0132837
9827.2155762,0.573057,0.58673733
9829.9072266,1.9046575,1.7032579
9832.5988770,2.3832746,1.4468479
9835.2905273,2.8658485,2.3399327
9837.9821777,1.0684384,0.73025274
9840.6738281,2.7901244,1.6560076
9843.3654785,1.6466156,1.9094559
9846.0571289,1.3436505,1.058504
9848.7487793,2.2390738,1.3888319
9851.4404297,0.9503806,0.9273988
9854.1320801,3.8124275,1.9684671
9856.8237305,0.9416125,0.95210725
9859.5153809,2.4087443,1.6427767
9862.2070312,1.8156644,1.2977587
9864.8986816,3.2629144,1.5053294
9867.5903320,2.188633,1.3838553
9870.2819824,2.4630425,1.8666478
9872.9736328,1.4846778,0.8437014
9875.6652832,0.86197126,1.3881155
9878.3569336,1.8770021,1.4762232
9881.0485840,0.5812127,0.9114887
9883.7402344,2.3333087,1.4274069
9886.4318848,1.2254268,1.2727808
9889.1235352,0.287823,0.85693187
9891.8151855,1.7984546,0.86145574
9894.5068359,3.256002,2.098413
9897.1984863,0.20382419,0.59526193
9899.8901367,0.79849243,1.2941568
9902.5817871,0.5109571,1.1951373
9905.2734375,0.94636023,1.059144
9907.9650879,2.2280357,1.7822424
9910.6567383,1.8603425,1.3170645
9913.3483887,1.5388538,1.4420948
9916.0400391,1.214708,1.3273154
9918.7316895,2.1098206,1.2171236
9921.4233398,0.6639317,1.1429383
9924.1149902,0.43077886,0.527751
9926.8066406,1.1146094,0.7869657
9929.4982910,1.8560892,1.1905172
9932.1899414,2.8362093,1.301
9934.8815918,1.4126918,1.2257584
9937.5732422,1.0301894,1.0415554
9940.2648926,2.039198,1.4720575
9942.9565430,2.0287623,1.4136106
9945.6481934,2.270184,1.920785
9948.3398438,2.8145657,1.8096272
9951.0314941,0.8768829,1.1751602
9953.7231445,2.3604443,1.4218538
9956.4147949,3.974902,2.1046119
9959.1064453,4.173439,2.1118429
9961.7980957,2.0343199,1.3932343
9964.4897461,2.442886,1.6807616
9967.1813965,1.4468305,1.1161184
9969.8730469,2.399172,1.4233558
9972.5646973,0.51288307,1.2142459
9975.2563477,2.2434158,1.3322581
9977.9479980,2.9531898,1.4892191
9980.6396484,2.6845026,1.6531327
9983.3312988,4.3890347,2.4143553
9986.0229492,1.16348,1.5308278
9988.7145996,1.4193909,1.8261825
9991.4062500,2.244832,2.0002232
9994.0979004,0.2786268,0.76190114
9996.7895508,3.5720022,2.4721785
9999.4812012,1.947826,1.4070199
10002.1728516,2.3402553,1.8282474
10004.8645020,2.3925948,1.9902313
10007.5561523,3.241237,1.6867335
10010.2478027,2.5216794,1.7393386
10012.9394531,2.0766597,1.6979369
10015.6311035,0.9580412,1.4263633
10018.3227539,3.0250268,1.5714937
10021.0144043,0.83100724,1.125601
10023.7060547,2.0073874,1.0842373
10026.3977051,1.7736155,1.6369635
10029.0893555,0.3559438,0.93917906
10031.7810059,1.8841796,1.4700816
10034.4726562,2.0166945,1.2514435
10037.1643066,2.1877542,1.8905429
10039.8559570,1.6537188,1.0780267
10042.5476074,1.3722023,1.1936275
10045.2392578,1.6254362,0.9639267
10047.9309082,1.1822616,1.5729436
10050.6225586,1.8593016,1.4882505
10053.3142090,1.7875248,1.4513712
10056.0058594,3.2205038,1.4574473
10058.6975098,1.8171797,1.0368583
10061.3891602,2.2442737,1.4724537
10064.0808105,0.9794576,0.8398205
10066.7724609,2.751232,2.0782769
10069.4641113,2.7797828,1.4414109
10072.1557617,0.9418058,1.0287738
10074.8474121,1.0513457,0.808286
10077.5390625,2.9768121,1.4087075
10080.2307129,1.849468,1.0404124
10082.9223633,0.9709964,0.8940512
10085.6140137,0.9856205,1.316923
10088.3056641,3.2349806,1.9293276
10090.9973145,0.8272067,0.7528617
10093.6889648,2.0839539,1.8190999
10096.3806152,1.093483,1.304426
10099.0722656,2.1045182,1.1833382
10101.7639160,1.5376759,1.12896
10104.4555664,3.721342,2.1128085
10107.1472168,1.6826981,1.0302311
10109.8388672,2.8050065,1.348131
10112.5305176,0.059780795,1.030766
10115.2221680,3.555536,1.6365066
10117.9138184,1.6939367,0.98569095
10120.6054688,2.2861261,1.3854433
10123.2971191,1.5879694,1.1454343
10125.9887695,2.8502433,1.4805591
10128.6804199,1.7165419,1.0617628
10131.3720703,1.7490349,2.3683841
10134.0637207,0.89545166,0.8595232
10136.7553711,1.9929473,0.8445489
10139.4470215,0.6643222,0.9503869
10142.1386719,1.5013922,1.0758873
10144.8303223,1.8918574,1.462356
10147.5219727,1.2996014,1.2753084
10150.2136230,1.3489629,0.8439743
10152.9052734,0.6055156,1.1324422
10155.5969238,1.5053214,1.5584737
10158.2885742,3.4281423,2.5169885
10160.9802246,1.0228171,0.915392
10163.6718750,2.4407384,2.344071
10166.3635254,1.9562948,1.4475142
10169.0551758,1.3476366,1.5709357
10171.7468262,2.6194782,1.6338266
10174.4384766,1.1008626,1.1025292
10177.1301270,2.9344423,1.2424538
10179.8217773,1.4710504,1.7909964
10182.5134277,2.6935475,1.5158285
10185.2050781,1.5120174,1.2246512
10187.8967285,2.382911,1.8261818
10190.5883789,1.7132056,1.599285
10193.2800293,2.5158672,1.6463797
10195.9716797,2.86666,1.7718421
10198.6633301,0.3495223,0.82047606
10201.3549805,2.5278482,1.4367718
10204.0466309,2.6523705,1.6493652
10206.7382812,1.2045852,1.6577257
10209.4299316,4.7691045,2.9054708
10212.1215820,1.5223688,1.2980881
10214.8132324,0.50863916,0.5420299
10217.5048828,1.2701259,0.9293338
10220.1965332,1.2820139,1.1104537
10222.8881836,4.2413177,2.4361033
10225.5798340,1.4862728,1.1333373
10228.2714844,3.6024203,1.784065
10230.9631348,1.7691331,1.5235367
10233.6547852,5.3939652,2.5706797
10236.3464355,1.2905327,0.71315235
10239.0380859,1.5294029,1.3820642
10241.7297363,2.6573393,1.6277715
10244.4213867,1.881864,1.3114591
10247.1130371,3.9253585,2.0530522
10249.8046875,3.957165,2.013722
10252.4963379,3.662553,1.9502555
10255.1879883,2.9755816,1.6382705
10257.8796387,2.4677348,1.6059217
10260.5712891,2.2655509,1.3059726
10263.2629395,0.76334345,1.5966258
10265.9545898,4.137716,2.2840476
10268.6462402,0.23625961,0.47468814
10271.3378906,3.532924,1.5082198
10274.0295410,3.127357,1.5020918
10276.7211914,2.8551006,2.1019719
10279.4128418,1.0822031,0.68149257
10282.1044922,3.28696,1.982558
10284.7961426,3.0804067,1.5212891
10287.4877930,3.1411402,1.8832977
10290.1794434,1.8442925,1.0873778
10292.8710938,0.33175236,0.7571102
10295.5627441,1.8274698,1.0288495
10298.2543945,1.8846071,1.5118757
10300.9460449,2.5140295,1.5725166
10303.6376953,2.520922,1.46195
10306.3293457,0.5431763,0.74686486
10309.0209961,1.6293206,0.768037
10311.7126465,1.4032555,1.7038553
10314.4042969,2.7278287,1.9252415
10317.0959473,1.7579596,1.3572093
10319.7875977,0.38444963,0.49513483
10322.4792480,0.05572048,0.88269943
10325.1708984,0.36758482,1.0245385
10327.8625488,3.0936632,1.8191061
10330.5541992,1.9950007,1.0220631
10333.2458496,1.4737562,1.0125779
10335.9375000,1.4588984,1.2764014
10338.6291504,1.7164302,0.92644876
10341.3208008,2.2778475,1.3681388
10344.0124512,1.1380324,0.7775256
10346.7041016,0.6105318,0.99034786
10349.3957520,0.80987364,0.6276117
10352.0874023,3.9668205,1.7341832
10354.7790527,1.6706697,1.2121619
10357.4707031,0.3712178,1.1570129
10360.1623535,2.1613383,1.0417393
10362.8540039,1.5851368,1.168183
10365.5456543,1.280562,0.8376762
10368.2373047,1.1620841,1.0160896
10370.9289551,0.5426357,0.83966434
10373.6206055,1.0624168,1.4263561
10376.3122559,2.4547586,1.7100089
10379.0039062,0.506021,0.9627541
10381.6955566,1.8069257,1.5698111
10384.3872070,1.0108883,1.4207805
10387.0788574,0.87449914,1.263611
10389.7705078,2.197793,1.6021687
10392.4621582,0.84785527,1.0003308
10395.1538086,2.1306028,1.1125321
10397.8454590,1.6941361,1.1100308
10400.5371094,2.6306498,1.888539
10403.2287598,0.9623818,0.7929578
10405.9204102,2.0619855,1.6035875
10408.6120605,2.0913186,1.1741598
10411.3037109,1.2878115,0.9964039
10413.9953613,0.6581169,0.76528335
10416.6870117,1.2607979,1.9187771
10419.3786621,0.8839565,0.97323173
10422.0703125,0.753085,0.9327219
10424.7619629,1.0005621,0.9983266
10427.4536133,0.6600855,0.8172542
10430.1452637,1.6768082,1.537402
10432.8369141,2.6520002,1.3174897
10435.5285645,0.4390822,0.7366574
10438.2202148,1.2915037,1.0501504
10440.9118652,0.277889,0.5655795
10443.6035156,0.5995461,0.8113083
10446.2951660,1.3812188,1.1008543
10448.9868164,1.1802629,0.7685568
10451.6784668,1.2652735,0.8490811
10454.3701172,2.5576665,1.4681705
10457.0617676,1.8591696,1.2932432
10459.7534180,0.13636735,0.37975252
10462.4450684,2.2493603,1.4876177
10465.1367188,2.5924807,1.3652165
10467.8283691,0.33177873,0.7606274
10470.5200195,2.2357147,1.8689034
10473.2116699,0.9884458,0.909165
10475.9033203,2.8308494,1.7161692
10478.5949707,2.5659802,1.2936065
10481.2866211,1.8178071,1.2624108
10483.9782715,2.0229368,1.2699565
10486.6699219,2.4266438,1.1816167
10489.3615723,1.2230763,1.1203681
10492.0532227,0.23809132,0.474641
10494.7448730,0.2010571,0.50190395
10497.4365234,1.3500093,1.0048293
10500.1281738,0.62435955,0.7625088
10502.8198242,0.80711776,0.68439394
10505.5114746,1.7900023,1.3426723
10508.2031250,1.8683873,1.3190165
10510.8947754,2.9514022,1.7354623
10513.5864258,3.0274394,1.3316406
10516.2780762,3.354055,1.6577975
10518.9697266,1.2656931,0.58744645
10521.6613770,1.1634866,0.7987508
10524.3530273,0.48694828,0.47028014
10527.0446777,2.5044923,2.2622612
10529.7363281,2.7554634,1.3214843
10532.4279785,2.2868645,1.1427535
10535.1196289,2.5770288,1.6479862
10537.8112793,1.3794072,1.4943734
10540.5029297,1.2059546,0.7945105
10543.1945801,0.38638914,1.1765779
10545.8862305,0.3004891,1.3132635
10548.5778809,1.1877273,1.0413411
10551.2695312,1.0744253,0.97020584
10553.9611816,2.205436,1.6818415
10556.6528320,0.6444082,0.40800157
10559.3444824,0.6965038,1.0476991
10562.0361328,1.4247657,1.1179929
10564.7277832,1.2425693,1.3642261
10567.4194336,2.431624,1.172626
10570.1110840,2.797644,1.7698836
10572.8027344,2.2394242,1.7181048
10575.4943848,2.4625578,1.2058294
10578.1860352,2.0504663,1.3902518
10580.8776855,0.58047044,0.50144297
10583.5693359,0.8458555,0.93680596
10586.2609863,1.5257723,1.000814
10588.9526367,1.8911221,0.96375287
10591.6442871,1.6291075,0.8048814
10594.3359375,1.3912609,1.1855623
10597.0275879,1.5687683,0.9887902
10599.7192383,2.2647853,2.0696878
10602.4108887,1.307758,1.3097035
10605.1025391,0.98770016,0.9106688
10607.7941895,0.95678556,0.8314588
10610.4858398,0.3912466,0.558074
10613.1774902,1.613405,1.3581868
10615.8691406,2.9204426,1.5540321
10618.5607910,0.3975893,0.54299474
10621.2524414,0.6340593,0.5862234
10623.9440918,1.6980115,1.1491321
10626.6357422,0.79791826,0.7419311
10629.3273926,1.1215307,0.6807176
10632.0190430,0.52146274,0.7697507
10634.7106934,0.6479226,0.5472489
10637.4023438,1.006627,1.1065897
10640.0939941,0.4843925,0.70886344
10642.7856445,1.4297851,1.1185622
10645.4772949,1.5634619,0.7999737
10648.1689453,1.1387458,0.77433646
10650.8605957,0.088009804,0.7932359
10653.5522461,0.56807876,0.88113075
10656.2438965,1.0352042,1.3552822
10658.9355469,1.9508891,1.092994
10661.6271973,2.7197495,1.7288694
10664.3188477,0.99850774,0.83866817
10667.0104980,0.9944763,0.7729019
10669.7021484,1.9918839,1.6266555
10672.3937988,2.6162581,2.169666
10675.0854492,1.0639311,0.9510732
10677.7770996,1.0793576,0.71785086
10680.4687500,0.64492923,0.7432218
10683.1604004,2.8043978,1.7067183
10685.8520508,0.82363635,0.70280826
10688.5437012,2.422998,1.6262705
10691.2353516,1.9638821,1.4459065
10693.9270020,0.5881621,0.9244192
10696.6186523,1.7624446,1.0712428
10699.3103027,0.45633343,1.2134886
10702.0019531,0.8303644,1.399587
10704.6936035,1.2986987,0.92076963
10707.3852539,2.6453817,2.0232072
10710.0769043,0.86094934,1.2654164
10712.7685547,1.1537962,0.78655
10715.4602051,3.0562556,1.3053279
10718.1518555,3.7842941,1.4806504
10720.8435059,2.8158755,1.3884529
10723.5351562,2.2018132,1.3756506
10726.2268066,0.94884044,1.6168294
10728.9184570,0.7639672,1.2690778
10731.6101074,1.708169,1.1110667
10734.3017578,2.6119115,1.6118263
10736.9934082,0.9311418,0.5126926
10739.6850586,1.5743052,0.8608293
10742.3767090,1.5414141,1.1387147
10745.0683594,2.6625495,1.2992225
10747.7600098,0.92062175,0.93518394
10750.4516602,0.048053693,0.50950146
10753.1433105,1.1122106,1.1551365
10755.8349609,2.414614,1.1795795
10758.5266113,2.1528854,1.2345618
10761.2182617,0.8017873,0.84648204
10763.9099121,1.0901423,1.0541587
10766.6015625,1.1898777,1.2437534
10769.2932129,2.0563266,1.1921917
10771.9848633,3.256212,1.6238705
10774.6765137,2.5097046,2.0618448
10777.3681641,1.533122,0.8755482
10780.0598145,2.1822844,1.4088672
10782.7514648,3.8203044,1.5632782
10785.4431152,1.4164332,1.1873091
10788.1347656,0.49252182,0.7388321
10790.8264160,1.6417806,1.129818
10793.5180664,3.0433044,1.458553
10796.2097168,3.2309897,1.4369296
10798.9013672,3.1134212,1.3032335
10801.5930176,1.2852852,1.3415264
10804.2846680,0.6491123,0.6339972
10806.9763184,0.70179915,0.89396304
10809.6679688,1.9727128,1.6168162
10812.3596191,2.6983259,1.7553886
10815.0512695,2.7760382,1.8310753
10817.7429199,2.2000995,1.776925
10820.4345703,2.279074,1.3826785
10823.1262207,1.7766101,1.5203048
10825.8178711,1.1232541,1.3111742
10828.5095215,1.4407037,0.98826605
10831.2011719,2.029762,1.005351
10833.8928223,2.7247279,1.9660641
10836.5844727,0.5713033,0.8422253
10839.2761230,3.825522,1.9453326
10841.9677734,1.0083675,1.2333012
10844.6594238,2.5573304,1.6841146
10847.3510742,1.6861174,1.2595664
10850.0427246,0.5891096,0.9882707
10852.7343750,3.1769114,1.7382189
10855.4260254,3.9933193,2.1093116
10858.1176758,2.2895129,1.1490852
10860.8093262,1.0720291,0.8875178
10863.5009766,2.7830594,2.1681366
10866.1926270,0.7188226,1.06619
10868.8842773,1.8047138,1.2830601
10871.5759277,0.4513462,0.82064384
10874.2675781,1.6192693,1.8307886
10876.9592285,1.9357954,1.3243377
10879.6508789,0.22745498,0.8581017
10882.3425293,1.080278,0.9437012
10885.0341797,0.3230194,0.443496
10887.7258301,1.6300995,1.2327102
10890.4174805,1.6545919,1.1712515
10893.1091309,3.231632,1.6934607
10895.8007812,0.7380777,1.1308267
10898.4924316,2.4831903,1.6573634
10901.1840820,1.1305465,1.7293761
10903.8757324,2.0706167,1.5855277
10906.5673828,2.360298,1.521236
10909.2590332,2.101136,1.9947145
10911.9506836,2.1645133,2.2248526
10914.6423340,2.2842464,1.5141513
10917.3339844,4.0688314,1.5393384
10920.0256348,1.5111802,1.1595601
10922.7172852,1.0150213,1.0222633
10925.4089355,2.0822196,0.96356755
10928.1005859,1.3582667,1.0536186
10930.7922363,3.1226504,1.6710272
10933.4838867,0.78040636,0.86401296
10936.1755371,2.3820145,2.1559925
10938.8671875,3.2468266,2.4209807
10941.5588379,0.75339174,0.984085
10944.2504883,2.8874927,1.4909246
10946.9421387,0.3292017,0.6546815
10949.6337891,2.6384158,1.7067449
10952.3254395,3.0129151,1.2356197
10955.0170898,1.3423816,1.5521206
10957.7087402,0.82192373,1.1455988
10960.4003906,3.0371935,1.7261449
10963.0920410,3.088772,1.5215423
10965.7836914,1.7645074,1.3217212
10968.4753418,1.3155087,1.2485871
10971.1669922,3.3351946,2.0911086
10973.8586426,2.5484874,1.8911966
10976.5502930,1.1975095,1.318068
10979.2419434,2.148955,1.1767827
10981.9335938,1.9993271,1.2516304
10984.6252441,2.0128207,1.6602095
10987.3168945,1.121135,0.72958124
10990.0085449,1.9987026,1.2742094
10992.7001953,1.2812998,1.0375803
10995.3918457,0.09197149,0.5927554
10998.0834961,1.4227991,1.0660007
11000.7751465,1.9952333,1.2885292
11003.4667969,1.3215035,1.0288599
11006.1584473,1.2983385,0.8131179
11008.8500977,1.5504891,1.0963197
11011.5417480,0.9776667,0.87257695
11014.2333984,2.6240304,1.3531258
11016.9250488,1.7667766,1.4907564
11019.6166992,0.9549843,1.4601274
11022.3083496,2.171189,1.6552598
11025.0000000,1.6072252,1.280881
11027.6916504,1.5383421,0.93444645
11030.3833008,1.7703701,0.8768027
11033.0749512,0.8191338,0.9485394
11035.7666016,0.7537644,1.1444358
11038.4582520,1.1682508,0.9151994
11041.1499023,0.661019,0.7948657
11043.8415527,0.732694,0.672422
11046.5332031,1.8694956,1.6510516
11049.2248535,1.8526984,1.2515808
11051.9165039,1.919807,1.1891773
11054.6081543,2.4400415,1.744388
11057.2998047,1.4375606,1.3122244
11059.9914551,0.6661217,0.8602437
11062.6831055,1.3153505,1.7842073
11065.3747559,0.5509813,1.0149533
11068.0664062,1.8741236,0.95726514
11070.7580566,0.31926695,0.55732065
11073.4497070,1.028638,1.295666
11076.1413574,3.112624,1.5082275
11078.8330078,1.5474895,1.1330953
11081.5246582,3.4693754,2.1082642
11084.2163086,1.2559375,0.9703689
11086.9079590,1.4770176,0.8986171
11089.5996094,1.1841981,0.7698611
11092.2912598,0.6332446,0.53564686
11094.9829102,1.4459316,0.974594
11097.6745605,1.7145506,0.9047828
11100.3662109,2.6089687,1.3616927
11103.0578613,1.848576,1.5347793
11105.7495117,1.1648794,0.86228603
11108.4411621,0.88564754,0.68236077
11111.1328125,1.0860022,0.91873974
11113.8244629,1.4786328,1.0213472
11116.5161133,0.9676131,1.5110327
11119.2077637,2.6540303,1.7144637
11121.8994141,1.2587154,0.8930031
11124.5910645,2.455361,1.241181
11127.2827148,0.6850705,0.998
11129.9743652,1.3473617,0.83595645
11132.6660156,1.3947473,0.6988743
11135.3576660,1.5480478,1.2305217
11138.0493164,0.9900307,0.76519793
11140.7409668,2.8057415,1.1336149
11143.4326172,0.770503,0.82654274
11146.1242676,3.3239002,1.4819607
11148.8159180,1.7316378,1.321292
11151.5075684,1.6462715,1.0087254
11154.1992188,0.4836459,0.646669
11156.8908691,1.7745017,1.3242859
11159.5825195,1.2701532,0.92418545
11162.2741699,2.1575994,1.1658822
11164.9658203,0.84489965,0.892774
11167.6574707,0.7667459,0.6691758
11170.3491211,0.7720678,1.3272451
11173.0407715,0.6773201,1.0337795
11175.7324219,1.8266762,0.92601115
11178.4240723,1.8496028,1.3424493
11181.1157227,2.8056226,1.3449224
11183.8073730,1.0848179,0.89292073
11186.4990234,1.5218245,1.3064996
11189.1906738,0.5144468,0.5044019
11191.8823242,0.8077823,0.59117556
11194.5739746,1.576117,0.8540014
11197.2656250,1.9006937,1.0837284
11199.9572754,0.40486306,0.48021996
11202.6489258,0.9176957,0.79354995
11205.3405762,1.2863449,0.8081759
11208.0322266,0.2559362,0.24636398
11210.7238770,0.6101093,0.9153174
11213.4155273,1.274578,0.7738851
11216.1071777,1.035866,0.60424584
11218.7988281,1.9589851,1.0250174
11221.4904785,2.2079947,1.4609584
11224.1821289,0.69293547,0.9806706
11226.8737793,2.6909745,1.7069017
11229.5654297,1.2145615,1.3094302
11232.2570801,0.3611563,0.67305523
11234.9487305,1.0977405,1.5139202
11237.6403809,1.108093,0.6535413
11240.3320312,1.0862168,1.1924999
11243.0236816,0.78011495,1.2137794
11245.7153320,0.21454637,0.57004875
11248.4069824,1.8135989,0.81342345
11251.0986328,2.806316,1.2746753
11253.7902832,1.5416666,1.0868979
11256.4819336,1.7849406,1.0374035
11259.1735840,1.8485243,1.3301566
11261.8652344,0.48224992,0.5559394
11264.5568848,1.3322474,1.051505
11267.2485352,1.8920777,1.2229902
11269.9401855,1.2350428,1.0529437
11272.6318359,0.58116114,0.81963795
11275.3234863,0.74172026,0.71605384
11278.0151367,0.6883647,0.74641156
11280.7067871,0.8703121,1.1348681
11283.3984375,1.0037483,1.187188
11286.0900879,1.3050128,1.2962642
11288.7817383,2.3144178,1.693544
11291.4733887,1.2483914,1.1629673
11294.1650391,1.4213634,0.95808256
11296.8566895,1.4021423,0.81528264
11299.5483398,0.58118254,0.6393295
11302.2399902,0.8071171,0.8983937
11304.9316406,1.9930971,1.4593962
11307.6232910,0.20506021,0.94680536
11310.3149414,1.7464095,1.5100586
11313.0065918,1.1285108,0.91744757
11315.6982422,1.7681776,1.371493
11318.3898926,0.907519,0.8267287
11321.0815430,0.6926195,0.56223506
11323.7731934,0.5870879,0.8846406
11326.4648438,0.30653208,0.55198693
11329.1564941,1.9718546,1.0172436
11331.8481445,1.0106591,0.98489743
11334.5397949,1.7672871,1.3248106
11337.2314453,1.177342,1.4438585
11339.9230957,0.99514407,0.62120456
11342.6147461,1.7086297,1.118336
11345.3063965,1.3228221,0.66883135
11347.9980469,1.2534493,0.7234704
11350.6896973,1.0072528,0.79156584
11353.3813477,0.28182518,0.53537965
11356.0729980,0.36943263,0.5103895
11358.7646484,1.3397384,1.0583311
11361.4562988,0.4497662,0.9643007
11364.1479492,1.2593586,0.82777387
11366.8395996,0.8931738,0.8874951
11369.5312500,0.5896918,0.9743559
11372.2229004,2.88254,1.5376594
11374.9145508,0.48412353,0.79336077
11377.6062012,0.21846327,0.99862206
11380.2978516,1.4480994,1.1074857
11382.9895020,1.5318844,0.8963166
11385.6811523,1.8376638,1.089269
11388.3728027,0.62076735,0.80043215
11391.0644531,2.3619773,1.5001642
11393.7561035,0.39426062,0.83803874
11396.4477539,0.7985256,1.0873172
11399.1394043,0.6089029,0.73419255
11401.8310547,0.88520294,0.60101134
11404.5227051,1.6409507,0.77654713
11407.2143555,0.63671213,0.8407023
11409.9060059,0.0938724,0.7035524
11412.5976562,0.5665112,0.59364593
11415.2893066,0.4290567,0.56396616
11417.9809570,1.0282938,0.756166
11420.6726074,1.7664135,1.1735677
11423.3642578,1.7522904,1.0263526
11426.0559082,0.96491367,0.9211685
11428.7475586,1.9920765,1.1970594
11431.4392090,0.15036212,0.67497116
11434.1308594,0.8061941,0.8544257
11436.8225098,0.90991145,0.7588716
11439.5141602,1.6707169,1.0823892
11442.2058105,1.2519459,1.0413508
11444.8974609,1.8475741,0.9173074
11447.5891113,1.3603637,0.8700569
11450.2807617,2.7920563,1.3635467
11452.9724121,0.56833017,0.8141901
11455.6640625,1.041595,0.6415252
11458.3557129,0.8119551,0.849368
11461.0473633,0.67588127,0.4706178
11463.7390137,1.8154072,0.9116283
11466.4306641,0.7508131,0.80866134
11469.1223145,1.3323172,1.2615722
11471.8139648,3.0138118,1.6635611
11474.5056152,3.0884678,1.5824158
11477.1972656,0.7706776,0.5728805
11479.8889160,0.9422748,0.8791697
11482.5805664,1.8922558,1.2245089
11485.2722168,0.79161125,1.0376009
11487.9638672,1.0257454,1.2555346
11490.6555176,1.3050792,1.1856848
11493.3471680,1.0650146,1.0803566
11496.0388184,0.56517476,0.8367958
11498.7304688,0.69071275,0.55413824
11501.4221191,1.2001114,0.75952333
11504.1137695,1.745927,1.1740379
11506.8054199,0.7028157,0.7064481
11509.4970703,1.0476271,0.6600959
11512.1887207,0.7913599,0.8989779
11514.8803711,0.56956565,0.6313774
11517.5720215,1.8128273,1.3567029
11520.2636719,2.415615,1.5493554
11522.9553223,1.7994914,1.0363086
11525.6469727,1.9496635,1.1846602
11528.3386230,0.7847852,1.0209192
11531.0302734,1.951353,1.1518689
11533.7219238,0.24015391,1.1460851
11536.4135742,0.4596519,0.9779697
11539.1052246,2.1981852,1.6003355
11541.7968750,0.89228797,0.8432147
11544.4885254,1.6428143,0.8953298
11547.1801758,0.74515945,0.93033224
11549.8718262,0.4499357,0.70931363
11552.5634766,0.81844527,0.87611187
11555.2551270,0.5104704,0.9359126
11557.9467773,0.56834215,0.7500968
11560.6384277,0.88260174,1.1132435
11563.3300781,1.1997972,1.1358988
11566.0217285,1.0785712,0.7581916
11568.7133789,0.8469775,0.7678981
11571.4050293,0.6755973,0.67698914
11574.0966797,1.1510969,0.92980075
11576.7883301,1.2453307,0.9021445
11579.4799805,1.4359165,0.84588385
11582.1716309,0.7454275,0.8098356
11584.8632812,3.022921,1.458891
11587.5549316,1.3934865,1.0597376
11590.2465820,0.37356088,0.7446318
11592.9382324,1.1353148,0.9807119
11595.6298828,0.9084827,0.8582824
11598.3215332,1.885389,1.2061558
11601.0131836,0.7550069,1.0192556
11603.7048340,1.2324015,0.87450784
11606.3964844,0.18545002,0.7192822
11609.0881348,0.8374199,0.7151365
11611.7797852,0.48217845,0.71387553
11614.4714355,1.5350277,0.78541875
11617.1630859,0.9239079,0.52175975
11619.8547363,1.9188149,1.0779102
11622.5463867,0.74352324,0.70696014
11625.2380371,1.0240728,0.6897637
11627.9296875,2.4357498,1.0966297
11630.6213379,0.7265674,0.5469175
11633.3129883,0.93754727,0.77667713
11636.0046387,0.8116896,0.8121737
11638.6962891,0.59690773,0.80382955
11641.3879395,2.5844707,1.4832115
11644.0795898,1.8557329,0.9533953
11646.7712402,0.53443885,1.0482098
11649.4628906,2.330271,1.0639933
11652.1545410,2.401806,1.3213848
11654.8461914,1.2572091,1.1300374
11657.5378418,1.2670134,0.8540946
11660.2294922,2.9271553,1.5373646
11662.9211426,2.04495,1.5063901
11665.6127930,0.44086158,0.6010906
11668.3044434,1.066971,0.9054252
11670.9960938,1.101212,1.1250566
11673.6877441,2.5253136,1.0890741
11676.3793945,1.954532,0.95620596
11679.0710449,2.38764,1.4942328
11681.7626953,3.1489642,1.9445614
11684.4543457,2.2872105,1.2153846
11687.1459961,1.3383217,1.2494197
11689.8376465,1.22386,0.9161083
11692.5292969,2.8663893,1.6326513
11695.2209473,1.8138947,1.150856
11697.9125977,1.1041614,0.85349244
11700.6042480,2.1934311,1.1020666
11703.2958984,0.55150485,0.34449455
11705.9875488,1.1483749,0.7385623
11708.6791992,2.0819676,1.4073695
11711.3708496,2.8334115,1.5228376
11714.0625000,0.7491372,0.81309485
11716.7541504,2.340813,1.4398144
11719.4458008,0.6197905,0.85343206
11722.1374512,1.9507619,1.5647718
11724.8291016,0.3992536,0.9316929
11727.5207520,2.0516605,1.0216107
11730.2124023,1.7578853,1.1459299
11732.9040527,1.3372134,0.83962476
11735.5957031,1.3216113,1.2931658
11738.2873535,0.9429262,1.3762262
11740.9790039,2.554805,1.8860066
11743.6706543,1.5759287,0.8484131
11746.3623047,1.616202,1.287045
11749.0539551,1.503125,1.5431122
11751.7456055,1.8505626,1.1125672
11754.4372559,1.2061297,0.99284047
11757.1289062,0.9208846,0.6425279
11759.8205566,0.4733884,0.74154186
11762.5122070,1.4704875,1.1702952
11765.2038574,0.86201507,0.56959724
11767.8955078,0.75462794,0.56686497
11770.5871582,1.6022398,0.79055285
11773.2788086,1.1512791,0.65283513
11775.9704590,1.2462324,1.2060186
11778.6621094,0.55687284,1.1561699
11781.3537598,0.7439281,0.84547573
11784.0454102,1.1398222,0.61848575
11786.7370605,0.94546634,0.74338806
11789.4287109,1.0518559,0.7830524
11792.1203613,0.56759685,0.82168853
11794.8120117,0.8858255,0.81365126
11797.5036621,0.51028484,0.8904281
11800.1953125,0.14817917,0.4838877
11802.8869629,0.72979796,0.5140991
11805.5786133,1.8344979,1.2396692
11808.2702637,2.8620405,1.4137206
11810.9619141,0.64855075,0.70015806
11813.6535645,0.6919062,0.6667796
11816.3452148,2.628197,1.4955364
11819.0368652,1.2594588,0.8343285
