Spectrum Analyzer Data File
2015-03-17 16:37:32

Frequency (Hz), Amplitude,Average Amplitude
9792.2241211,10.226738,0.0
9794.9157715,17.036129,0.0
9797.6074219,15.990098,0.0
9800.2990723,11.442992,0.0
9802.9907227,14.426415,0.0
9805.6823730,17.408688,0.0
9808.3740234,9.913133,0.0
9811.0656738,11.837246,0.0
9813.7573242,16.45608,0.0
9816.4489746,15.856677,0.0
9819.1406250,13.853014,0.0
9821.8322754,13.994353,0.0
9824.5239258,16.11512,0.0
9827.2155762,13.539093,0.0
9829.9072266,14.981283,0.0
9832.5988770,16.744116,0.0
9835.2905273,11.128819,0.0
9837.9821777,11.330041,0.0
9840.6738281,19.30192,0.0
9843.3654785,17.422709,0.0
9846.0571289,7.1298757,0.0
9848.7487793,13.288066,0.0
9851.4404297,14.124122,0.0
9854.1320801,8.031293,0.0
9856.8237305,15.578379,0.0
9859.5153809,18.942396,0.0
9862.2070312,9.863449,0.0
9864.8986816,10.265985,0.0
9867.5903320,16.67326,0.0
9870.2819824,13.1610155,0.0
9872.9736328,10.6978,0.0
9875.6652832,20.158567,0.0
9878.3569336,17.129702,0.0
9881.0485840,11.770537,0.0
9883.7402344,17.169756,0.0
9886.4318848,18.673052,0.0
9889.1235352,12.273352,0.0
9891.8151855,9.997158,0.0
9894.5068359,19.835081,0.0
9897.1984863,16.102184,0.0
9899.8901367,9.305289,0.0
9902.5817871,16.652483,0.0
9905.2734375,15.430082,0.0
9907.9650879,9.835059,0.0
9910.6567383,12.665372,0.0
9913.3483887,20.11113,0.0
9916.0400391,11.521014,0.0
9918.7316895,13.154858,0.0
9921.4233398,19.350464,0.0
9924.1149902,16.385742,0.0
9926.8066406,9.425413,0.0
9929.4982910,15.3696165,0.0
9932.1899414,14.352871,0.0
9934.8815918,12.607763,0.0
9937.5732422,11.470767,0.0
9940.2648926,19.396929,0.0
9942.9565430,14.019761,0.0
9945.6481934,12.874574,0.0
9948.3398438,20.177895,0.0
9951.0314941,16.263433,0.0
9953.7231445,10.694125,0.0
9956.4147949,16.212898,0.0
9959.1064453,18.72857,0.0
9961.7980957,12.862653,0.0
9964.4897461,13.369473,0.0
9967.1813965,19.632917,0.0
9969.8730469,11.10782,0.0
9972.5646973,12.782143,0.0
9975.2563477,18.6707,0.0
9977.9479980,15.59872,0.0
9980.6396484,8.566867,0.0
9983.3312988,16.901508,0.0
9986.0229492,16.515247,0.0
9988.7145996,11.346353,0.0
9991.4062500,14.265844,0.0
9994.0979004,20.579977,0.0
9996.7895508,14.893046,0.0
9999.4812012,12.966987,0.0
10002.1728516,20.348888,0.0
10004.8645020,16.700834,0.0
10007.5561523,7.430418,0.0
10010.2478027,20.053244,0.0
10012.9394531,16.592077,0.0
10015.6311035,11.574486,0.0
10018.3227539,11.654218,0.0
10021.0144043,16.865282,0.0
10023.7060547,13.557772,0.0
10026.3977051,11.129823,0.0
10029.0893555,20.549387,0.0
10031.7810059,13.781338,0.0
10034.4726562,11.612404,0.0
10037.1643066,17.052431,0.0
10039.8559570,17.152935,0.0
10042.5476074,9.499824,0.0
10045.2392578,13.821352,0.0
10047.9309082,19.630339,0.0
10050.6225586,14.58467,0.0
10053.3142090,13.204739,0.0
10056.0058594,18.907541,0.0
10058.6975098,16.140606,0.0
10061.3891602,11.201987,0.0
10064.0808105,16.57476,0.0
10066.7724609,17.802116,0.0
10069.4641113,9.498184,0.0
10072.1557617,13.928536,0.0
10074.8474121,18.62088,0.0
10077.5390625,14.555903,0.0
10080.2307129,15.15565,0.0
10082.9223633,16.488224,0.0
10085.6140137,15.602347,0.0
10088.3056641,10.229657,0.0
10090.9973145,15.41527,0.0
10093.6889648,16.830564,0.0
10096.3806152,11.485582,0.0
10099.0722656,16.143257,0.0
10101.7639160,20.229143,0.0
10104.4555664,10.9036875,0.0
10107.1472168,13.011251,0.0
10109.8388672,21.579699,0.0
10112.5305176,16.092545,0.0
10115.2221680,14.484287,0.0
10117.9138184,17.132622,0.0
10120.6054688,16.375988,0.0
10123.2971191,11.479638,0.0
10125.9887695,12.852298,0.0
10128.6804199,18.21377,0.0
10131.3720703,15.337526,0.0
10134.0637207,13.3652,0.0
10136.7553711,17.67167,0.0
10139.4470215,17.459688,0.0
10142.1386719,10.782233,0.0
10144.8303223,14.971877,0.0
10147.5219727,18.577679,0.0
10150.2136230,9.822334,0.0
10152.9052734,16.858694,0.0
10155.5969238,20.355595,0.0
10158.2885742,15.62405,0.0
10160.9802246,13.893812,0.0
10163.6718750,19.557991,0.0
10166.3635254,17.406538,0.0
10169.0551758,11.675535,0.0
10171.7468262,17.838135,0.0
10174.4384766,18.01419,0.0
10177.1301270,9.915951,0.0
10179.8217773,17.185116,0.0
10182.5134277,20.65024,0.0
10185.2050781,15.401752,0.0
10187.8967285,13.7098465,0.0
10190.5883789,17.449266,0.0
10193.2800293,13.330143,0.0
10195.9716797,10.297816,0.0
10198.6633301,16.219183,0.0
10201.3549805,20.113838,0.0
10204.0466309,9.975957,0.0
10206.7382812,16.266216,0.0
10209.4299316,18.974487,0.0
10212.1215820,12.748144,0.0
10214.8132324,13.254654,0.0
10217.5048828,21.591158,0.0
10220.1965332,16.326096,0.0
10222.8881836,11.387192,0.0
10225.5798340,19.827951,0.0
10228.2714844,16.230852,0.0
10230.9631348,9.337609,0.0
10233.6547852,14.813886,0.0
10236.3464355,18.614023,0.0
10239.0380859,10.509015,0.0
10241.7297363,13.309028,0.0
10244.4213867,18.387321,0.0
10247.1130371,18.28171,0.0
10249.8046875,10.312423,0.0
10252.4963379,17.650993,0.0
10255.1879883,18.09765,0.0
10257.8796387,13.969593,0.0
10260.5712891,17.443146,0.0
10263.2629395,18.731546,0.0
10265.9545898,12.439593,0.0
10268.6462402,11.588522,0.0
10271.3378906,19.033401,0.0
10274.0295410,13.882957,0.0
10276.7211914,9.736176,0.0
10279.4128418,18.524704,0.0
10282.1044922,20.070784,0.0
10284.7961426,12.937042,0.0
10287.4877930,16.846098,0.0
10290.1794434,18.94677,0.0
10292.8710938,13.0570345,0.0
10295.5627441,13.070381,0.0
10298.2543945,17.206566,0.0
10300.9460449,14.640465,0.0
10303.6376953,13.2266245,0.0
10306.3293457,17.331125,0.0
10309.0209961,19.819078,0.0
10311.7126465,15.229607,0.0
10314.4042969,15.915043,0.0
10317.0959473,18.784607,0.0
10319.7875977,14.343319,0.0
10322.4792480,13.825798,0.0
10325.1708984,20.006113,0.0
10327.8625488,17.490488,0.0
10330.5541992,13.952267,0.0
10333.2458496,20.01775,0.0
10335.9375000,18.68909,0.0
10338.6291504,10.916303,0.0
10341.3208008,16.492046,0.0
10344.0124512,22.881514,0.0
10346.7041016,15.649239,0.0
10349.3957520,15.191565,0.0
10352.0874023,16.231287,0.0
10354.7790527,18.858438,0.0
10357.4707031,13.998491,0.0
10360.1623535,16.028416,0.0
10362.8540039,15.596124,0.0
10365.5456543,9.332068,0.0
10368.2373047,12.877064,0.0
10370.9289551,18.862814,0.0
10373.6206055,16.387672,0.0
10376.3122559,13.764757,0.0
10379.0039062,20.167564,0.0
10381.6955566,16.407692,0.0
10384.3872070,12.974877,0.0
10387.0788574,16.682703,0.0
10389.7705078,19.356445,0.0
10392.4621582,14.268057,0.0
10395.1538086,16.452007,0.0
10397.8454590,20.394497,0.0
10400.5371094,11.979818,0.0
10403.2287598,13.176408,0.0
10405.9204102,17.134075,0.0
10408.6120605,15.332272,0.0
10411.3037109,10.85749,0.0
10413.9953613,15.826317,0.0
10416.6870117,18.717566,0.0
10419.3786621,11.212046,0.0
10422.0703125,14.459452,0.0
10424.7619629,18.06986,0.0
10427.4536133,13.741049,0.0
10430.1452637,13.465178,0.0
10432.8369141,18.80325,0.0
10435.5285645,18.311523,0.0
10438.2202148,12.414202,0.0
10440.9118652,17.716276,0.0
10443.6035156,16.503668,0.0
10446.2951660,10.851599,0.0
10448.9868164,15.724658,0.0
10451.6784668,17.772364,0.0
10454.3701172,15.528859,0.0
10457.0617676,12.7336855,0.0
10459.7534180,18.802229,0.0
10462.4450684,15.794258,0.0
10465.1367188,9.79337,0.0
10467.8283691,17.107277,0.0
10470.5200195,18.308475,0.0
10473.2116699,12.481537,0.0
10475.9033203,17.150558,0.0
10478.5949707,18.173532,0.0
10481.2866211,13.319265,0.0
10483.9782715,14.329801,0.0
10486.6699219,20.868935,0.0
10489.3615723,15.206741,0.0
10492.0532227,10.4259205,0.0
10494.7448730,15.92112,0.0
10497.4365234,16.682974,0.0
10500.1281738,10.768758,0.0
10502.8198242,15.386559,0.0
10505.5114746,20.359486,0.0
10508.2031250,14.430255,0.0
10510.8947754,11.634108,0.0
10513.5864258,18.201838,0.0
10516.2780762,16.056425,0.0
10518.9697266,9.574064,0.0
10521.6613770,16.114029,0.0
10524.3530273,16.759445,0.0
10527.0446777,13.163601,0.0
10529.7363281,13.538015,0.0
10532.4279785,21.089645,0.0
10535.1196289,13.826082,0.0
10537.8112793,14.001949,0.0
10540.5029297,19.637888,0.0
10543.1945801,18.969332,0.0
10545.8862305,10.937148,0.0
10548.5778809,18.071432,0.0
10551.2695312,20.21076,0.0
10553.9611816,10.515786,0.0
10556.6528320,15.4915085,0.0
10559.3444824,20.320517,0.0
10562.0361328,14.742569,0.0
10564.7277832,13.180311,0.0
10567.4194336,17.842129,0.0
10570.1110840,15.860912,0.0
10572.8027344,10.926877,0.0
10575.4943848,17.662184,0.0
10578.1860352,19.900635,0.0
10580.8776855,11.437903,0.0
10583.5693359,15.007755,0.0
10586.2609863,21.818182,0.0
10588.9526367,15.108773,0.0
10591.6442871,12.625805,0.0
10594.3359375,19.621893,0.0
10597.0275879,15.533467,0.0
10599.7192383,11.758322,0.0
10602.4108887,17.851065,0.0
10605.1025391,20.145334,0.0
10607.7941895,13.559287,0.0
10610.4858398,15.449975,0.0
10613.1774902,19.65976,0.0
10615.8691406,12.098165,0.0
10618.5607910,12.404073,0.0
10621.2524414,19.217644,0.0
10623.9440918,17.24465,0.0
10626.6357422,10.465834,0.0
10629.3273926,18.06785,0.0
10632.0190430,19.289724,0.0
10634.7106934,10.929503,0.0
10637.4023438,15.715776,0.0
10640.0939941,21.388968,0.0
10642.7856445,16.701422,0.0
10645.4772949,13.45709,0.0
10648.1689453,19.185598,0.0
10650.8605957,21.6711,0.0
10653.5522461,11.305802,0.0
10656.2438965,16.256231,0.0
10658.9355469,18.61607,0.0
10661.6271973,14.108517,0.0
10664.3188477,14.062138,0.0
10667.0104980,16.387962,0.0
10669.7021484,14.975568,0.0
10672.3937988,11.377194,0.0
10675.0854492,17.055447,0.0
10677.7770996,17.205093,0.0
10680.4687500,9.593095,0.0
10683.1604004,18.458244,0.0
10685.8520508,19.495686,0.0
10688.5437012,9.950651,0.0
10691.2353516,12.249916,0.0
10693.9270020,18.590555,0.0
10696.6186523,14.722739,0.0
10699.3103027,14.775258,0.0
10702.0019531,20.174446,0.0
10704.6936035,16.972979,0.0
10707.3852539,9.728633,0.0
10710.0769043,16.103752,0.0
10712.7685547,19.299503,0.0
10715.4602051,11.686313,0.0
10718.1518555,11.137944,0.0
10720.8435059,19.34997,0.0
10723.5351562,13.5647335,0.0
10726.2268066,9.595544,0.0
10728.9184570,18.242535,0.0
10731.6101074,15.60052,0.0
10734.3017578,6.3511977,0.0
10736.9934082,17.026089,0.0
10739.6850586,17.560165,0.0
10742.3767090,10.874968,0.0
10745.0683594,14.099675,0.0
10747.7600098,19.345348,0.0
10750.4516602,13.039039,0.0
10753.1433105,10.904554,0.0
10755.8349609,19.798431,0.0
10758.5266113,15.975408,0.0
10761.2182617,10.939072,0.0
10763.9099121,15.952392,0.0
10766.6015625,17.20016,0.0
10769.2932129,12.196084,0.0
10771.9848633,13.520443,0.0
10774.6765137,17.834986,0.0
10777.3681641,12.390526,0.0
10780.0598145,10.691059,0.0
10782.7514648,15.437638,0.0
10785.4431152,15.726911,0.0
10788.1347656,8.776188,0.0
10790.8264160,16.6098,0.0
10793.5180664,17.888002,0.0
10796.2097168,9.093148,0.0
10798.9013672,12.344044,0.0
10801.5930176,18.71513,0.0
10804.2846680,13.115599,0.0
10806.9763184,10.091161,0.0
10809.6679688,18.800386,0.0
10812.3596191,16.426077,0.0
10815.0512695,8.572878,0.0
10817.7429199,15.993382,0.0
10820.4345703,20.537603,0.0
10823.1262207,10.074902,0.0
10825.8178711,10.284944,0.0
10828.5095215,21.381418,0.0
10831.2011719,14.575759,0.0
10833.8928223,8.752106,0.0
10836.5844727,18.893774,0.0
10839.2761230,20.056866,0.0
10841.9677734,8.134738,0.0
10844.6594238,12.531385,0.0
10847.3510742,21.463478,0.0
10850.0427246,10.00725,0.0
10852.7343750,13.098978,0.0
10855.4260254,21.70629,0.0
10858.1176758,12.32446,0.0
10860.8093262,9.824271,0.0
10863.5009766,18.237307,0.0
10866.1926270,18.316738,0.0
10868.8842773,12.09019,0.0
10871.5759277,15.116036,0.0
10874.2675781,20.554728,0.0
10876.9592285,11.172835,0.0
10879.6508789,11.633604,0.0
10882.3425293,19.892685,0.0
10885.0341797,15.6919565,0.0
10887.7258301,12.175112,0.0
10890.4174805,16.424625,0.0
10893.1091309,18.304813,0.0
10895.8007812,9.197341,0.0
10898.4924316,15.300621,0.0
10901.1840820,20.12866,0.0
10903.8757324,13.28369,0.0
10906.5673828,13.6759205,0.0
10909.2590332,21.41034,0.0
10911.9506836,15.95129,0.0
10914.6423340,9.719368,0.0
10917.3339844,20.380247,0.0
10920.0256348,19.635406,0.0
10922.7172852,9.899843,0.0
10925.4089355,15.768324,0.0
10928.1005859,22.932539,0.0
10930.7922363,11.822062,0.0
10933.4838867,11.012697,0.0
10936.1755371,19.971735,0.0
10938.8671875,13.473988,0.0
10941.5588379,4.817186,0.0
10944.2504883,19.467646,0.0
10946.9421387,18.900269,0.0
10949.6337891,6.151965,0.0
10952.3254395,13.723394,0.0
10955.0170898,21.278875,0.0
10957.7087402,11.914573,0.0
10960.4003906,12.830306,0.0
10963.0920410,20.113756,0.0
10965.7836914,13.768604,0.0
10968.4753418,7.8143954,0.0
10971.1669922,17.238815,0.0
10973.8586426,21.875608,0.0
10976.5502930,6.757844,0.0
10979.2419434,15.347942,0.0
10981.9335938,18.478054,0.0
10984.6252441,12.220766,0.0
10987.3168945,11.03348,0.0
10990.0085449,20.61303,0.0
10992.7001953,13.498518,0.0
10995.3918457,8.096931,0.0
10998.0834961,18.136465,0.0
11000.7751465,14.1661215,0.0
11003.4667969,9.315657,0.0
11006.1584473,12.040011,0.0
11008.8500977,18.725317,0.0
11011.5417480,10.4134445,0.0
11014.2333984,10.398018,0.0
11016.9250488,17.93685,0.0
11019.6166992,15.582993,0.0
11022.3083496,8.952128,0.0
11025.0000000,18.367668,0.0
11027.6916504,15.88944,0.0
11030.3833008,10.177236,0.0
11033.0749512,15.666923,0.0
11035.7666016,17.53464,0.0
11038.4582520,10.642477,0.0
11041.1499023,13.659804,0.0
11043.8415527,19.322353,0.0
11046.5332031,14.238838,0.0
11049.2248535,10.065795,0.0
11051.9165039,14.930204,0.0
11054.6081543,14.499577,0.0
11057.2998047,9.865488,0.0
11059.9914551,14.033199,0.0
11062.6831055,16.52407,0.0
11065.3747559,12.158168,0.0
11068.0664062,10.834572,0.0
11070.7580566,17.561602,0.0
11073.4497070,14.247196,0.0
11076.1413574,10.746569,0.0
11078.8330078,14.501758,0.0
11081.5246582,18.479786,0.0
11084.2163086,8.917788,0.0
11086.9079590,13.946206,0.0
11089.5996094,19.307228,0.0
11092.2912598,13.478609,0.0
11094.9829102,9.797041,0.0
11097.6745605,20.019056,0.0
11100.3662109,16.933039,0.0
11103.0578613,8.698176,0.0
11105.7495117,16.806541,0.0
11108.4411621,18.555124,0.0
11111.1328125,9.6674595,0.0
11113.8244629,12.6984825,0.0
11116.5161133,18.409237,0.0
11119.2077637,13.192819,0.0
11121.8994141,8.866056,0.0
11124.5910645,16.934443,0.0
11127.2827148,15.586995,0.0
11129.9743652,7.113724,0.0
11132.6660156,16.400486,0.0
11135.3576660,16.36422,0.0
11138.0493164,10.192348,0.0
11140.7409668,13.455732,0.0
11143.4326172,18.068508,0.0
11146.1242676,12.202713,0.0
11148.8159180,10.008422,0.0
11151.5075684,18.109533,0.0
11154.1992188,16.444157,0.0
11156.8908691,10.636654,0.0
11159.5825195,18.832033,0.0
11162.2741699,17.540432,0.0
11164.9658203,10.198362,0.0
11167.6574707,16.460747,0.0
11170.3491211,18.903984,0.0
11173.0407715,13.685301,0.0
11175.7324219,11.293253,0.0
11178.4240723,18.173548,0.0
11181.1157227,16.113071,0.0
11183.8073730,12.215483,0.0
11186.4990234,17.1096,0.0
11189.1906738,19.117746,0.0
11191.8823242,10.150566,0.0
11194.5739746,14.410023,0.0
11197.2656250,19.26122,0.0
11199.9572754,12.911325,0.0
11202.6489258,10.744362,0.0
11205.3405762,19.358047,0.0
11208.0322266,15.846295,0.0
11210.7238770,8.21457,0.0
11213.4155273,18.22937,0.0
11216.1071777,19.943464,0.0
11218.7988281,9.892301,0.0
11221.4904785,12.998671,0.0
11224.1821289,18.495655,0.0
11226.8737793,13.680868,0.0
11229.5654297,10.62773,0.0
11232.2570801,18.956764,0.0
11234.9487305,16.602287,0.0
11237.6403809,8.7221365,0.0
11240.3320312,18.860275,0.0
11243.0236816,19.463772,0.0
11245.7153320,8.645071,0.0
11248.4069824,14.939891,0.0
11251.0986328,21.553968,0.0
11253.7902832,12.663464,0.0
11256.4819336,12.817126,0.0
11259.1735840,20.307837,0.0
11261.8652344,18.890326,0.0
11264.5568848,10.454674,0.0
11267.2485352,17.832039,0.0
11269.9401855,20.729874,0.0
11272.6318359,12.389467,0.0
11275.3234863,13.536801,0.0
11278.0151367,20.559834,0.0
11280.7067871,13.917641,0.0
11283.3984375,11.548412,0.0
11286.0900879,20.397398,0.0
11288.7817383,16.898714,0.0
11291.4733887,9.609677,0.0
11294.1650391,15.922437,0.0
11296.8566895,18.601059,0.0
11299.5483398,11.414141,0.0
11302.2399902,14.214872,0.0
11304.9316406,21.494497,0.0
11307.6232910,12.770643,0.0
11310.3149414,11.315594,0.0
11313.0065918,17.762709,0.0
11315.6982422,15.920103,0.0
11318.3898926,12.454646,0.0
11321.0815430,17.944078,0.0
11323.7731934,21.50382,0.0
11326.4648438,12.051526,0.0
11329.1564941,15.378971,0.0
11331.8481445,19.889719,0.0
11334.5397949,12.952082,0.0
11337.2314453,12.365157,0.0
11339.9230957,18.590288,0.0
11342.6147461,17.47469,0.0
11345.3063965,10.88508,0.0
11347.9980469,16.74874,0.0
11350.6896973,20.094435,0.0
11353.3813477,10.106781,0.0
11356.0729980,13.513732,0.0
11358.7646484,18.183897,0.0
11361.4562988,13.3642435,0.0
11364.1479492,12.828327,0.0
11366.8395996,20.639189,0.0
11369.5312500,19.989449,0.0
11372.2229004,10.749699,0.0
11374.9145508,17.563965,0.0
11377.6062012,23.001936,0.0
11380.2978516,13.1448,0.0
11382.9895020,15.31442,0.0
11385.6811523,20.7128,0.0
11388.3728027,13.540874,0.0
11391.0644531,11.00728,0.0
11393.7561035,20.98196,0.0
11396.4477539,16.564493,0.0
11399.1394043,8.757748,0.0
11401.8310547,15.406037,0.0
11404.5227051,17.747408,0.0
11407.2143555,11.654476,0.0
11409.9060059,14.39351,0.0
11412.5976562,18.52314,0.0
11415.2893066,14.454648,0.0
11417.9809570,13.062142,0.0
11420.6726074,21.027063,0.0
11423.3642578,17.403618,0.0
11426.0559082,12.992612,0.0
11428.7475586,19.650732,0.0
11431.4392090,20.243303,0.0
11434.1308594,12.963163,0.0
11436.8225098,14.64425,0.0
11439.5141602,19.833126,0.0
11442.2058105,15.1866,0.0
11444.8974609,13.814205,0.0
11447.5891113,19.14806,0.0
11450.2807617,17.76821,0.0
11452.9724121,11.429176,0.0
11455.6640625,17.83614,0.0
11458.3557129,18.789106,0.0
11461.0473633,11.610415,0.0
11463.7390137,15.629992,0.0
11466.4306641,17.989918,0.0
11469.1223145,14.378407,0.0
11471.8139648,13.386693,0.0
11474.5056152,19.804266,0.0
11477.1972656,16.591093,0.0
11479.8889160,12.07296,0.0
11482.5805664,17.783106,0.0
11485.2722168,20.3175,0.0
11487.9638672,13.50992,0.0
11490.6555176,16.377665,0.0
11493.3471680,20.528376,0.0
11496.0388184,14.625448,0.0
11498.7304688,11.089405,0.0
11501.4221191,19.56772,0.0
11504.1137695,20.444214,0.0
11506.8054199,11.558027,0.0
11509.4970703,15.809795,0.0
11512.1887207,17.90393,0.0
11514.8803711,13.756389,0.0
11517.5720215,15.242849,0.0
11520.2636719,21.880785,0.0
11522.9553223,13.173928,0.0
11525.6469727,12.825276,0.0
11528.3386230,19.260897,0.0
11531.0302734,17.841183,0.0
11533.7219238,12.73357,0.0
11536.4135742,17.904882,0.0
11539.1052246,18.25551,0.0
11541.7968750,12.367746,0.0
11544.4885254,14.771809,0.0
11547.1801758,19.355188,0.0
11549.8718262,14.846456,0.0
11552.5634766,13.452496,0.0
11555.2551270,18.08963,0.0
11557.9467773,16.946724,0.0
11560.6384277,11.084957,0.0
11563.3300781,16.234291,0.0
11566.0217285,15.636962,0.0
11568.7133789,13.0649605,0.0
11571.4050293,16.256212,0.0
11574.0966797,17.18234,0.0
11576.7883301,16.628788,0.0
11579.4799805,11.394678,0.0
11582.1716309,17.132502,0.0
11584.8632812,18.055508,0.0
11587.5549316,13.368063,0.0
11590.2465820,17.73969,0.0
11592.9382324,20.451294,0.0
11595.6298828,13.892314,0.0
11598.3215332,14.908527,0.0
11601.0131836,20.079145,0.0
11603.7048340,17.16353,0.0
11606.3964844,13.824329,0.0
11609.0881348,18.871998,0.0
11611.7797852,16.983871,0.0
11614.4714355,11.875436,0.0
11617.1630859,16.259188,0.0
11619.8547363,17.862543,0.0
11622.5463867,12.918915,0.0
11625.2380371,14.162625,0.0
11627.9296875,18.557623,0.0
11630.6213379,16.27185,0.0
11633.3129883,14.955577,0.0
11636.0046387,18.957306,0.0
11638.6962891,19.409603,0.0
11641.3879395,14.533451,0.0
11644.0795898,18.7169,0.0
11646.7712402,21.690939,0.0
11649.4628906,14.861215,0.0
11652.1545410,15.08227,0.0
11654.8461914,21.66098,0.0
11657.5378418,16.666893,0.0
11660.2294922,11.75765,0.0
11662.9211426,17.59571,0.0
11665.6127930,17.195145,0.0
11668.3044434,10.776197,0.0
11670.9960938,16.332405,0.0
11673.6877441,18.375856,0.0
11676.3793945,13.768573,0.0
11679.0710449,15.802627,0.0
11681.7626953,20.467365,0.0
11684.4543457,14.881285,0.0
11687.1459961,12.826272,0.0
11689.8376465,19.403883,0.0
11692.5292969,19.093342,0.0
11695.2209473,13.166164,0.0
11697.9125977,18.727947,0.0
11700.6042480,19.285316,0.0
11703.2958984,13.915413,0.0
11705.9875488,15.000815,0.0
11708.6791992,21.382326,0.0
11711.3708496,14.934451,0.0
11714.0625000,14.581427,0.0
11716.7541504,16.635582,0.0
11719.4458008,17.263985,0.0
11722.1374512,10.031612,0.0
11724.8291016,13.266349,0.0
11727.5207520,17.298882,0.0
11730.2124023,13.3625965,0.0
11732.9040527,12.088087,0.0
11735.5957031,14.799728,0.0
11738.2873535,15.029159,0.0
11740.9790039,12.491064,0.0
11743.6706543,17.009626,0.0
11746.3623047,17.515759,0.0
11749.0539551,13.588563,0.0
11751.7456055,16.233467,0.0
11754.4372559,18.834902,0.0
11757.1289062,15.038588,0.0
11759.8205566,13.571642,0.0
11762.5122070,20.157806,0.0
11765.2038574,17.617424,0.0
11767.8955078,12.677748,0.0
11770.5871582,17.307823,0.0
11773.2788086,15.821372,0.0
11775.9704590,12.06479,0.0
11778.6621094,15.934765,0.0
11781.3537598,18.690502,0.0
11784.0454102,13.928335,0.0
11786.7370605,11.3584385,0.0
11789.4287109,16.451395,0.0
11792.1203613,15.597337,0.0
11794.8120117,12.697344,0.0
11797.5036621,17.451416,0.0
11800.1953125,18.247725,0.0
11802.8869629,11.958718,0.0
11805.5786133,15.388975,0.0
11808.2702637,18.58019,0.0
11810.9619141,14.054213,0.0
11813.6535645,15.648659,0.0
11816.3452148,20.157402,0.0
11819.0368652,14.999581,0.0
11821.7285156,11.709039,0.0
11824.4201660,16.442364,0.0
11827.1118164,15.387465,0.0
11829.8034668,12.305076,0.0
11832.4951172,15.051825,0.0
11835.1867676,17.465738,0.0
11837.8784180,15.025271,0.0
11840.5700684,14.301822,0.0
11843.2617188,19.164854,0.0
11845.9533691,14.262662,0.0
11848.6450195,12.799576,0.0
11851.3366699,17.608528,0.0
11854.0283203,17.963266,0.0
11856.7199707,12.379432,0.0
11859.4116211,16.560846,0.0
11862.1032715,20.627344,0.0
11864.7949219,14.373795,0.0
11867.4865723,13.615411,0.0
11870.1782227,20.912973,0.0
11872.8698730,16.256126,0.0
11875.5615234,12.749036,0.0
11878.2531738,18.251257,0.0
11880.9448242,16.883923,0.0
11883.6364746,12.249781,0.0
11886.3281250,13.021052,0.0
11889.0197754,16.675,0.0
11891.7114258,12.5950165,0.0
11894.4030762,13.090151,0.0
11897.0947266,17.755966,0.0
11899.7863770,15.228418,0.0
11902.4780273,13.76289,0.0
11905.1696777,16.110777,0.0
11907.8613281,18.803453,0.0
11910.5529785,14.564837,0.0
11913.2446289,16.153309,0.0
11915.9362793,22.374817,0.0
11918.6279297,17.066425,0.0
11921.3195801,16.740189,0.0
11924.0112305,17.936361,0.0
11926.7028809,15.298952,0.0
11929.3945312,12.612986,0.0
11932.0861816,17.118511,0.0
11934.7778320,16.776203,0.0
11937.4694824,11.789887,0.0
11940.1611328,15.405225,0.0
11942.8527832,16.040983,0.0
11945.5444336,13.556082,0.0
11948.2360840,14.153603,0.0
11950.9277344,17.20435,0.0
11953.6193848,15.001271,0.0
11956.3110352,13.879139,0.0
11959.0026855,17.187614,0.0
11961.6943359,16.209044,0.0
11964.3859863,13.234639,0.0
11967.0776367,15.673721,0.0
11969.7692871,20.067493,0.0
11972.4609375,15.745604,0.0
11975.1525879,14.032753,0.0
11977.8442383,19.04238,0.0
11980.5358887,15.41844,0.0
11983.2275391,12.827807,0.0
11985.9191895,15.377266,0.0
11988.6108398,16.608555,0.0
11991.3024902,10.384999,0.0
11993.9941406,14.043113,0.0
11996.6857910,15.435168,0.0
11999.3774414,13.161315,0.0
12002.0690918,13.628313,0.0
12004.7607422,17.445183,0.0
12007.4523926,14.607344,0.0
12010.1440430,11.611792,0.0
12012.8356934,18.346504,0.0
12015.5273438,18.1588,0.0
12018.2189941,14.789025,0.0
12020.9106445,16.920856,0.0
12023.6022949,18.57662,0.0
12026.2939453,15.415579,0.0
12028.9855957,13.688622,0.0
12031.6772461,17.450829,0.0
12034.3688965,17.1581,0.0
12037.0605469,13.408882,0.0
12039.7521973,15.127892,0.0
12042.4438477,17.095974,0.0
12045.1354980,11.433489,0.0
12047.8271484,15.041334,0.0
12050.5187988,16.691933,0.0
12053.2104492,14.021961,0.0
12055.9020996,12.450139,0.0
12058.5937500,17.771751,0.0
12061.2854004,15.846674,0.0
12063.9770508,12.815736,0.0
12066.6687012,17.528492,0.0
12069.3603516,18.644766,0.0
12072.0520020,13.188495,0.0
12074.7436523,15.557943,0.0
12077.4353027,20.64452,0.0
12080.1269531,16.925072,0.0
12082.8186035,12.619329,0.0
12085.5102539,18.102571,0.0
12088.2019043,18.020164,0.0
12090.8935547,15.13332,0.0
12093.5852051,14.963083,0.0
12096.2768555,17.783716,0.0
12098.9685059,14.000992,0.0
12101.6601562,15.081601,0.0
12104.3518066,16.680838,0.0
12107.0434570,13.928381,0.0
12109.7351074,12.205747,0.0
12112.4267578,16.50963,0.0
12115.1184082,15.238829,0.0
12117.8100586,12.979755,0.0
12120.5017090,15.824982,0.0
12123.1933594,19.592476,0.0
12125.8850098,15.663321,0.0
12128.5766602,15.456226,0.0
12131.2683105,18.654316,0.0
