Spectrum Analyzer Data File				
2015/4/14 18:23				
				
Frequency (Hz)	Average Amplitude	Max Amplitude		
10745.06836	7.4129024	12.846974		
10747.76001	1.9534618	2.9433174		
10750.45166	4.0466146	7.529667		
10753.14331	4.9063334	8.8272295		
10755.83496	3.072629	3.9815438		
10758.52661	4.784942	8.178599		
10761.21826	5.843662	9.203772		
10763.90991	2.8990963	4.890298		
10766.60156	3.1330285	4.306491		
10769.29321	1.8786793	3.829341		
10771.98486	3.2093556	5.4370937		
10774.67651	1.9423198	4.164128		
10777.36816	3.8435519	7.282107		
10780.05981	5.6439095	7.7875204		
10782.75146	1.7424883	3.0653353		
10785.44312	1.9352959	2.2639627		
10788.13477	2.9866152	5.7452264		
10790.82642	3.123259	4.446194		
10793.51807	4.0854154	6.7203903		
10796.20972	3.661991	4.095439		
10798.90137	4.128576	6.2516656		
10801.59302	2.3316872	4.013091		
10804.28467	3.4765716	5.574936		
10806.97632	2.284572	2.8814976		
10809.66797	3.9539435	6.6613407		
10812.35962	2.8753412	5.6957374		
10815.05127	2.98671	4.3169875		
10817.74292	2.3961978	4.581025		
10820.43457	6.289545	12.691686		
10823.12622	3.1049333	3.3113115		
10825.81787	3.2102275	7.257172		
10828.50952	3.1848516	5.072709		
10831.20117	4.738714	5.3725724		
10833.89282	4.012152	6.795653		
10836.58447	3.6031613	6.3064137		
10839.27612	2.9243412	4.6303196		
10841.96777	3.5228996	5.7975984		
10844.65942	4.0764036	7.184305		
10847.35107	3.9809701	6.887267		
10850.04272	4.4936805	7.171744		
10852.73438	3.2973907	5.027784		
10855.42603	3.8037424	9.135057		
10858.11768	3.0569882	3.969515		
10860.80933	3.730151	5.109823		
10863.50098	3.108924	4.304028		
10866.19263	2.571661	3.8786201		
10868.88428	3.3565745	7.1632357		
10871.57593	2.2354193	3.9414577		
10874.26758	3.7799733	5.2466707		
10876.95923	2.823161	5.6079607		
10879.65088	5.3446817	6.5819798		
10882.34253	2.0438943	3.0886395		
10885.03418	3.7150798	6.9946613		
10887.72583	5.347728	7.7769313		
10890.41748	2.7050445	2.9174442		
10893.10913	4.148266	6.8129086		
10895.80078	3.663074	5.675679		
10898.49243	4.0177927	6.7864		
10901.18408	1.9121444	5.04649		
10903.87573	3.1258872	5.7940497		
10906.56738	2.8441823	6.321125		
10909.25903	3.4566972	5.1297936		
10911.95068	3.0909982	4.1491785		
10914.64233	2.4118896	2.7805104		
10917.33398	4.6255217	4.971659		
10920.02563	2.6655128	3.2629583		
10922.71729	3.2271392	5.8798976		
10925.40894	5.187566	7.746624		
10928.10059	2.093059	3.0849247		
10930.79224	3.54485	6.5747695		
10933.48389	1.9828069	3.3143144		
10936.17554	3.494403	6.690203		
10938.86719	3.3860724	5.8911576		
10941.55884	3.2027435	3.9697118		
10944.25049	2.2578459	2.706888		
10946.94214	3.1466174	5.892398		
10949.63379	2.3225431	4.2916574		
10952.32544	2.6698844	5.35705		
10955.01709	3.761727	6.616254		
10957.70874	2.618938	3.7161553		
10960.40039	3.8641798	6.6344414		
10963.09204	1.932225	2.8466368		
10965.78369	4.5580573	7.8127675		
10968.47534	2.5621495	2.8131683		
10971.16699	2.713075	3.180774		
10973.85864	4.0255995	4.7126904		
10976.55029	1.3237947	1.6238161		
10979.24194	2.1156623	2.9282894		
10981.93359	3.8329973	5.901706		
10984.62524	3.9603477	7.2655025		
10987.31689	2.525513	5.2069473		
10990.00854	4.17624	8.006069		
10992.7002	4.7410316	7.6739283		
10995.39185	2.6144743	3.1338034		
10998.0835	2.027259	3.1686041		
11000.77515	2.7433307	3.8107097		
11003.4668	4.0697308	6.6941314		
11006.15845	3.5024643	3.9356246		
11008.8501	2.8495104	4.7784195		
11011.54175	4.814936	5.616639		
11014.2334	2.1529787	3.9633124		
11016.92505	2.9001906	6.0416803		
11019.6167	4.176165	6.8005915		
11022.30835	2.9438946	4.509816		
11025	3.1267788	4.1859493		
11027.69165	2.4287186	3.673128		
11030.3833	2.3213289	3.342753		
11033.07495	4.0422006	5.178014		
11035.7666	3.5902545	4.775688		
11038.45825	2.2790482	4.2876515		
11041.1499	2.5730894	3.0477672		
11043.84155	3.2819703	5.856276		
11046.5332	3.510903	4.2565155		
11049.22485	2.7507555	4.8489842		
11051.9165	2.1115956	2.403993		
11054.60815	3.0100784	4.436241		
11057.2998	2.8019986	4.9791446		
11059.99146	1.7838167	3.0504324		
11062.68311	3.968738	5.229252		
11065.37476	3.030763	3.4529011		
11068.06641	2.9884436	7.345028		
11070.75806	2.7936654	5.578705		
11073.44971	3.0437667	5.7931476		
11076.14136	3.256984	6.613544		
11078.83301	4.196592	5.4871683		
11081.52466	0.9741022	1.8888222		
11084.21631	2.9237652	5.37119		
11086.90796	3.1924856	4.6579385		
11089.59961	3.9187765	6.7568846		
11092.29126	2.5678942	3.5543184		
11094.98291	1.9073958	3.984122		
11097.67456	3.3393314	5.349063		
11100.36621	3.8097467	5.560327		
11103.05786	2.0371428	2.776815		
11105.74951	6.760797	10.868255		
11108.44116	2.095772	3.4854026		
11111.13281	4.1350303	6.260704		
11113.82446	3.901109	8.50716		
11116.51611	1.4847952	1.9290465		
11119.20776	4.0318317	5.8032537		
11121.89941	4.535208	5.25079		
11124.59106	4.244752	5.120229		
11127.28271	2.2630098	3.209292		
11129.97437	4.1837687	5.8634562		
11132.66602	3.3690186	4.0731626		
11135.35767	3.6578343	5.528866		
11138.04932	4.888396	6.8885074		
11140.74097	1.1966368	2.6901		
11143.43262	4.546222	6.6837854		
11146.12427	1.9242911	3.1184974		
11148.81592	4.47935	7.978869		
11151.50757	3.9204674	5.141209		
11154.19922	2.7277296	3.7751918		
11156.89087	3.028529	4.53524		
11159.58252	3.4370162	6.1393037		
11162.27417	2.9156907	3.9102662		
11164.96582	1.5733354	2.4181314		
11167.65747	4.349423	7.135383		
11170.34912	4.514808	8.036475		
11173.04077	2.5522678	3.9318743		
11175.73242	2.071391	2.6809566		
11178.42407	1.4467843	2.1721106		
11181.11572	2.6411643	3.579099		
11183.80737	3.720765	5.2078257		
11186.49902	4.398891	6.753938		
11189.19067	3.9187636	7.320201		
11191.88232	3.1662977	6.6983223		
11194.57397	3.6621373	4.1885657		
11197.26563	3.7883215	6.0448008		
11199.95728	1.6105318	2.1779027		
11202.64893	2.939672	3.761626		
11205.34058	4.1319656	5.1818376		
11208.03223	3.7746122	5.2559695		
11210.72388	2.2102275	3.0806992		
11213.41553	3.2715302	3.760281		
11216.10718	2.709473	5.805659		
11218.79883	2.0144718	2.938882		
11221.49048	3.6421013	6.7248354		
11224.18213	2.464504	3.4718616		
11226.87378	4.3032436	7.1676445		
11229.56543	2.436466	3.9782817		
11232.25708	2.3694136	4.724453		
11234.94873	1.7879586	2.856561		
11237.64038	2.8090327	3.6392024		
11240.33203	4.8383985	5.900315		
11243.02368	3.1992657	5.4196744		
11245.71533	1.7192174	2.8930335		
11248.40698	2.212874	4.5134187		
11251.09863	1.8312594	2.6556265		
11253.79028	2.7269688	5.899216		
11256.48193	3.756834	5.64065		
11259.17358	2.6938345	3.9195569		
11261.86523	2.7059748	3.416102		
11264.55688	1.7634149	2.557898		
11267.24854	3.1706102	6.8036394		
11269.94019	3.324137	4.5911164		
11272.63184	2.9883063	5.9111342		
11275.32349	3.4729054	7.2689404		
11278.01514	3.6211512	6.158024		
11280.70679	4.16322	5.6268487		
11283.39844	4.1020103	5.3982368		
11286.09009	3.0412574	5.108671		
11288.78174	4.676501	9.154396		
11291.47339	3.6343503	4.7448354		
11294.16504	2.8174329	4.689894		
11296.85669	3.3633907	4.8742576		
11299.54834	2.6642077	3.5815723		
11302.23999	2.7690063	5.3071446		
11304.93164	3.8277483	5.848228		
11307.62329	3.3814597	6.035752		
11310.31494	3.084549	7.0673413		
11313.00659	2.8959258	5.0905604		
11315.69824	4.353308	6.800377		
11318.38989	3.1133933	4.687756		
11321.08154	3.4938543	4.7660503		
11323.77319	2.6443162	2.9985034		
11326.46484	3.471419	6.959495		
11329.15649	4.5610795	5.8621583		
11331.84814	2.2420142	4.1971793		
11334.53979	2.033006	2.8221662		
11337.23145	2.1361635	2.8026402		
11339.9231	1.3961334	1.9258527		
11342.61475	3.0116804	3.5850773		
11345.3064	3.9723864	6.5856485		
11347.99805	2.1380503	3.6365652		
11350.6897	3.554015	5.101463		
11353.38135	3.1353261	5.1859293		
11356.073	4.0682473	5.450503		
11358.76465	2.4769034	5.6190376		
11361.4563	1.3679823	1.766546		
11364.14795	3.7299597	5.2396946		
11366.8396	1.9699275	3.2508647		
11369.53125	3.0019443	6.54867		
11372.2229	3.0759144	6.838934		
11374.91455	1.7488759	2.795584		
11377.6062	2.007884	3.3149185		
11380.29785	1.8362598	2.021608		
11382.9895	3.5919006	4.7196193		
11385.68115	2.7304335	3.57917		
11388.3728	2.1565933	2.7401664		
11391.06445	2.9058216	4.7016234		
11393.7561	4.3814254	6.817803		
11396.44775	2.6083922	4.3736978		
11399.1394	3.5209627	5.337361		
11401.83105	3.766242	6.262981		
11404.52271	3.9646394	7.8072305		
11407.21436	3.027462	5.430642		
11409.90601	4.122956	5.6752357		
11412.59766	3.6363893	4.796065		
11415.28931	2.4864042	3.9714618		
11417.98096	1.3656254	1.974738		
11420.67261	3.3045192	5.44997		
11423.36426	2.4251437	3.8224313		
11426.05591	3.140279	4.4818826		
11428.74756	1.6105355	2.0617301		
11431.43921	1.6895819	2.717083		
11434.13086	2.1908698	2.8128936		
11436.82251	2.1510172	3.210208		
11439.51416	1.4926314	2.5880063		
11442.20581	2.2025204	4.419531		
11444.89746	3.4017763	4.333837		
11447.58911	1.7443324	2.370469		
11450.28076	3.4703984	4.431377		
11452.97241	1.7218817	3.1700022		
11455.66406	4.973235	6.677958		
11458.35571	2.9714038	6.7929463		
11461.04736	2.7656546	4.693171		
11463.73901	4.299743	7.478407		
11466.43066	4.2952285	7.79773		
11469.12231	2.0622494	3.4998467		
11471.81396	3.481695	4.7572007		
11474.50562	2.85035	2.9334931		
11477.19727	3.3679352	5.77811		
11479.88892	2.5089304	2.8993764		
11482.58057	3.0678663	6.1765113		
11485.27222	1.1409297	1.4286404		
11487.96387	3.551275	5.4729786		
11490.65552	3.248194	4.2189693		
11493.34717	2.0387645	2.125232		
11496.03882	3.888941	6.244604		
11498.73047	1.9442711	2.2302325		
11501.42212	4.0489955	6.7070937		
11504.11377	3.2419674	6.369571		
11506.80542	1.8892934	3.542106		
11509.49707	2.172304	3.4404843		
11512.18872	0.96355677	1.6389205		
11514.88037	1.7813356	2.7549453		
11517.57202	2.3118284	2.4166436		
11520.26367	1.8120762	4.7250767		
11522.95532	4.035571	6.609606		
11525.64697	3.810388	6.475976		
11528.33862	4.707593	6.691449		
11531.03027	4.2665577	5.792161		
11533.72192	3.5285788	4.7686543		
11536.41357	2.3981104	4.768899		
11539.10522	1.4591998	1.9238824		
11541.79688	2.5005832	2.6273384		
11544.48853	3.181269	4.548496		
11547.18018	2.7959924	3.1669145		
11549.87183	3.2854416	4.313996		
11552.56348	2.5367088	3.6144516		
11555.25513	2.8373113	5.844874		
11557.94678	3.9019954	5.572783		
11560.63843	2.9464195	5.503889		
11563.33008	1.8267189	3.017		
11566.02173	0.9332316	1.3484693		
11568.71338	1.3780674	1.938938		
11571.40503	2.2623696	2.8493507		
11574.09668	3.119497	4.4530582		
11576.78833	2.7130094	4.360603		
11579.47998	2.9295125	3.8726876		
11582.17163	2.8597736	5.3609033		
11584.86328	2.2758348	3.7428875		
11587.55493	2.0202773	2.1298466		
11590.24658	2.4390905	4.08658		
11592.93823	2.0837653	2.965729		
11595.62988	3.1235714	3.8104405		
11598.32153	2.7887857	3.7643528		
11601.01318	1.247816	1.8547502		
11603.70483	2.8646002	4.632938		
11606.39648	2.551629	3.240875		
11609.08813	2.902369	4.9415526		
11611.77979	2.6718907	3.5168464		
11614.47144	2.259714	3.9722278		
11617.16309	2.690542	5.127866		
11619.85474	2.6748292	3.483329		
11622.54639	2.7083192	4.199338		
11625.23804	0.9177343	1.9716887		
11627.92969	1.6353472	2.7458873		
11630.62134	2.4367585	5.3579345		
11633.31299	2.8186057	4.051731		
11636.00464	1.8158065	3.7574599		
11638.69629	2.3135352	3.5235217		
11641.38794	1.3604542	2.3808377		
11644.07959	3.6539612	4.7829094		
11646.77124	2.1977847	2.5813549		
11649.46289	2.3148916	3.7545035		
11652.15454	2.5442822	5.304138		
11654.84619	1.845161	2.1687255		
11657.53784	1.7752116	3.2366674		
11660.22949	2.1486669	2.8030705		
11662.92114	3.1738484	4.095672		
11665.61279	3.7277799	4.1742125		
11668.30444	2.224515	3.4600275		
11670.99609	1.6601704	1.9854906		
11673.68774	1.0164866	1.2599764		
11676.37939	1.6933222	2.4670641		
11679.07104	3.683101	5.331164		
11681.7627	2.7081237	5.3103104		
11684.45435	3.8048015	7.8960323		
11687.146	1.6891687	2.2448802		
11689.83765	2.568445	3.824331		
11692.5293	3.5867565	4.356391		
11695.22095	1.778264	2.3692615		
11697.9126	2.3494709	4.3498		
11700.60425	2.3036687	3.0726845		
11703.2959	1.6205406	2.2993574		
11705.98755	2.4290407	3.2666166		
11708.6792	2.1047554	3.5856395		
11711.37085	2.1723778	3.0255685		
11714.0625	3.362818	6.711485		
11716.75415	2.7610106	5.7179127		
11719.4458	2.749328	4.581285		
11722.13745	2.750794	5.579383		
11724.8291	2.070274	2.9401536		
11727.52075	3.2662787	5.0612617		
11730.2124	2.0699499	3.595856		
11732.90405	2.4427254	4.762978		
11735.5957	3.4938796	4.1724267		
11738.28735	2.0445583	2.272362		
11740.979	1.501241	2.4261637		
11743.67065	2.4478912	3.2526798		
11746.3623	2.1779406	2.73298		
11749.05396	1.892598	3.4885893		
11751.74561	1.4060969	2.696191		
11754.43726	2.334733	3.999763		
11757.12891	4.270721	6.0995317		
11759.82056	3.0454597	4.001814		
11762.51221	2.1076212	2.9957123		
11765.20386	1.525296	1.6837541		
11767.89551	2.1966746	4.0115314		
11770.58716	1.1726968	1.6170126		
11773.27881	2.0988162	2.2356842		
11775.97046	1.0048488	1.1141069		
11778.66211	1.9941676	3.1085372		
11781.35376	2.940058	4.156412		
11784.04541	2.5008438	3.6582804		
11786.73706	2.2925384	4.2346067		
11789.42871	2.5556817	4.3159657		
11792.12036	2.6223698	3.546609		
11794.81201	1.9346882	4.2739735		
11797.50366	1.8918269	2.394168		
11800.19531	2.8982675	4.4903636		
11802.88696	1.867176	2.4887173		
11805.57861	1.9542438	4.0096827		
11808.27026	3.337565	4.7207594		
11810.96191	3.2533958	6.013669		
11813.65356	3.584564	6.437156		
11816.34521	3.8444874	7.7478514		
11819.03687	3.3814163	8.398667		
11821.72852	3.088718	6.6833444		
11824.42017	2.225559	2.7378857		
11827.11182	2.0154138	2.8521032		
11829.80347	2.7279198	5.5386453		
11832.49512	1.2982037	1.7618905		
11835.18677	3.184175	4.755362		
11837.87842	3.120736	3.9280112		
11840.57007	1.6585033	3.6259832		
11843.26172	3.2837393	5.590257		
11845.95337	3.0464752	5.737311		
11848.64502	2.3843145	5.9390526		
11851.33667	2.4864895	5.651863		
11854.02832	3.6500494	5.650696		
11856.71997	3.7629797	5.755993		
11859.41162	1.74437	2.0376782		
11862.10327	3.492105	4.0540285		
11864.79492	2.6408732	4.5708566		
11867.48657	2.4280992	3.6803565		
11870.17822	4.047859	9.071411		
11872.86987	2.787325	3.600296		
11875.56152	2.509866	3.8832424		
11878.25317	3.5986507	6.8555593		
11880.94482	3.3792722	4.139122		
11883.63647	2.4571548	3.424913		
11886.32813	2.2641485	2.6638162		
11889.01978	2.9317205	4.1674576		
11891.71143	2.6740785	3.6566005		
11894.40308	1.7918624	3.6465964		
11897.09473	2.065424	2.2408392		
11899.78638	2.2939384	3.3699322		
11902.47803	1.3100361	1.756187		
11905.16968	1.7270272	2.169823		
11907.86133	2.6417468	4.6629		
11910.55298	2.6161978	3.9315085		
11913.24463	1.9952556	2.489937		
11915.93628	2.994851	3.3764758		
11918.62793	3.1686072	4.702061		
11921.31958	3.3205462	5.699515		
11924.01123	2.4677153	3.3891006		
11926.70288	1.529007	2.159487		
11929.39453	4.011688	5.684516		
11932.08618	2.5327613	3.914127		
11934.77783	2.143389	2.9177046		
11937.46948	2.1708262	3.6499016		
11940.16113	2.0629606	2.8314285		
11942.85278	2.2463138	2.6217537		
11945.54443	2.4139225	3.206545		
11948.23608	1.3967445	2.0145576		
11950.92773	2.0049613	3.215428		
11953.61938	2.278936	2.636945		
11956.31104	2.2356067	3.717413		
11959.00269	1.5720105	2.0866861		
11961.69434	3.168228	5.1717634		
11964.38599	4.3952823	7.03609		
11967.07764	2.912531	3.9883776		
11969.76929	4.614523	8.991189		
11972.46094	4.169173	6.462151		
11975.15259	4.081338	6.700874		
11977.84424	2.1580727	4.2374024		
11980.53589	4.280473	9.663318		
11983.22754	3.256623	6.416694		
11985.91919	1.8574616	2.6304781		
11988.61084	2.5599399	3.5622604		
11991.30249	1.4523736	1.7661061		
11993.99414	2.7952487	4.3834386		
11996.68579	4.094373	6.041872		
11999.37744	2.2641969	4.062445		
12002.06909	2.0889626	4.054087		
12004.76074	2.1194336	2.4181235		
12007.45239	1.8123091	3.8453624		
12010.14404	2.3942428	4.239934		
12012.83569	2.713378	4.253882		
12015.52734	2.4375155	4.5148478		
12018.21899	4.0447154	6.8703346		
12020.91064	1.1858672	2.4506507		
12023.60229	2.5157661	3.8041363		
12026.29395	3.5377917	6.086814		
12028.9856	2.9864542	4.185617		
12031.67725	3.236576	6.074264		
12034.3689	2.5487003	5.7009754		
12037.06055	1.9868907	3.1337175		
12039.7522	0.915116	1.8942914		
12042.44385	3.168768	4.455567		
12045.1355	1.5476761	2.0471137		
12047.82715	3.307035	4.5756245		
12050.5188	3.5900471	5.1017785		
12053.21045	1.6471101	2.5791435		
12055.9021	3.6504827	4.14053		
12058.59375	2.679751	4.127197		
12061.2854	2.6512969	3.9464872		
12063.97705	1.4126537	2.119264		
12066.6687	3.1673157	4.216269		
12069.36035	1.6621778	2.3193426		
12072.052	2.0273173	3.4204354		
12074.74365	2.0621085	2.5349796		
12077.4353	2.043839	2.7806537		
12080.12695	2.804343	4.7774143		
12082.8186	2.961282	4.2196074		
12085.51025	2.515483	4.3481226		
12088.2019	2.1102104	3.0163383		
12090.89355	3.1881306	6.1332603		
12093.58521	2.4724405	3.8600965		
12096.27686	3.479193	3.8058941		
12098.96851	1.741373	2.701694		
12101.66016	3.34675	4.653279		
12104.35181	2.1045907	2.9564984		
12107.04346	3.56431	4.5277042		
12109.73511	1.5312899	1.9107455		
12112.42676	2.7232842	4.534702		
12115.11841	2.0098243	2.830744		
12117.81006	2.4033804	3.8941677		
12120.50171	2.5774662	2.9208815		
12123.19336	2.6372395	3.4524937		
12125.88501	1.7619293	3.1630979		
12128.57666	1.8083738	3.56367		
12131.26831	2.4381936	3.8733456		
12133.95996	2.7251391	4.895666		
12136.65161	3.046776	4.798626		
12139.34326	3.277055	7.534443		
12142.03491	4.5252347	8.278175		
12144.72656	4.4218307	7.18719		
12147.41821	3.9946954	7.5887175		
12150.10986	2.51704	4.658654		
12152.80151	1.5768343	2.8996828		
12155.49316	2.0151703	3.311418		
12158.18481	2.5750232	3.4157667		
12160.87646	3.3661933	4.6746693		
12163.56812	2.5422611	4.693377		
12166.25977	2.4600673	3.1711926		
12168.95142	3.5335402	8.513331		
12171.64307	4.106334	5.9154696		
12174.33472	3.093372	4.8995914		
12177.02637	3.2666383	6.262814		
12179.71802	3.7285473	7.524646		
12182.40967	1.7760574	2.4555507		
12185.10132	3.4667811	4.166684		
12187.79297	2.0052645	5.0114946		
12190.48462	3.341409	6.9785743		
12193.17627	3.0469658	3.6220093		
12195.86792	1.8688688	4.323713		
12198.55957	3.3087683	4.1096883		
12201.25122	4.627147	6.6839876		
12203.94287	2.592994	3.2633421		
12206.63452	1.8522711	2.8392565		
12209.32617	5.253196	8.050409		
12212.01782	1.8233453	2.5629184		
12214.70947	3.2301817	6.1004453		
12217.40112	3.4574337	6.368721		
12220.09277	3.372256	7.9805593		
12222.78442	2.265121	3.5827658		
12225.47607	2.512084	4.7442775		
12228.16772	4.1625834	4.9937906		
12230.85938	3.0461755	5.2823663		
12233.55103	3.3419023	8.149734		
12236.24268	6.1488695	12.514736		
12238.93433	3.9278326	7.351786		
12241.62598	3.2141368	6.2021136		
12244.31763	1.218758	1.8302048		
12247.00928	3.236236	5.1557517		
12249.70093	3.1047091	4.404828		
12252.39258	3.9816632	6.5727468		
12255.08423	3.392918	5.1505904		
12257.77588	4.6585484	10.862283		
12260.46753	4.165673	7.2519646		
12263.15918	2.3310907	3.4927766		
12265.85083	2.8902135	4.8845687		
12268.54248	1.8485838	2.4745767		
12271.23413	2.3156211	2.9789033		
12273.92578	2.1248865	3.5631351		
12276.61743	5.90993	9.90813		
12279.30908	3.9340215	7.3449802		
12282.00073	1.7833124	3.0780149		
12284.69238	6.055539	11.3823395		
12287.38403	5.500233	11.466068		
12290.07568	2.4475446	5.6696777		
12292.76733	4.0612016	6.954192		
12295.45898	4.388637	6.2096105		
12298.15063	5.119811	8.299515		
12300.84229	1.2918584	2.7323525		
12303.53394	2.4287455	3.4464796		
12306.22559	3.7020507	4.852866		
12308.91724	3.761507	5.0057526		
12311.60889	3.2215202	4.63746		
12314.30054	3.9581208	6.6832795		
12316.99219	5.251511	9.50348		
12319.68384	1.568488	2.6234531		
12322.37549	1.3791671	1.8938994		
12325.06714	2.8723779	4.5748696		
12327.75879	2.497117	4.4255166		
12330.45044	4.6577034	8.681547		
12333.14209	3.6143463	4.930577		
12335.83374	3.8193786	5.735162		
12338.52539	3.662807	6.4683523		
12341.21704	0.9154488	1.2711084		
12343.90869	2.0356038	2.4247282		
12346.60034	1.939385	2.4106276		
12349.29199	3.4400814	5.4632015		
12351.98364	4.129907	7.3639536		
12354.67529	4.9013486	9.04715		
12357.36694	3.5109308	5.675769		
12360.05859	2.293567	3.6412783		
12362.75024	1.8642576	3.9084613		
12365.44189	4.8590765	7.6104245		
12368.13354	3.698571	5.6430707		
12370.8252	4.141372	8.264874		
12373.51685	3.570774	5.437391		
12376.2085	2.5095108	3.9111736		
12378.90015	2.9156039	4.358591		
12381.5918	3.3636515	4.671321		
12384.28345	4.243137	6.268764		
12386.9751	3.3724577	7.0058274		
12389.66675	4.188486	7.136271		
12392.3584	4.45285	8.621244		
12395.05005	5.1496816	10.885174		
12397.7417	2.7899768	4.0974283		
12400.43335	2.4885898	3.7204494		
12403.125	1.7349871	2.7687402		
12405.81665	2.881405	3.8078163		
12408.5083	3.973718	6.7786074		
12411.19995	3.956172	7.37722		
12413.8916	3.2792177	6.264921		
12416.58325	2.7571888	4.777948		
12419.2749	2.2227347	3.0696785		
12421.96655	3.1634998	4.442171		
12424.6582	4.383717	6.7254786		
12427.34985	3.6833174	5.8168063		
12430.0415	4.365416	8.937544		
12432.73315	2.1028872	3.8465233		
12435.4248	2.576082	4.046922		
12438.11646	3.4935174	6.2161074		
12440.80811	2.1511607	3.3084207		
12443.49976	3.3123093	4.658578		
12446.19141	2.8200514	5.8975954		
12448.88306	3.8653703	7.73195		
12451.57471	2.9510937	5.978336		
12454.26636	2.6451764	4.0669146		
12456.95801	4.5546293	8.8376465		
12459.64966	3.2344208	4.0709224		
12462.34131	1.6536556	2.967398		
12465.03296	2.5754268	4.4886637		
12467.72461	2.0224774	3.3923442		
12470.41626	2.6710246	3.8265274		
12473.10791	1.6272953	4.377299		
12475.79956	2.1576304	3.7055542		
12478.49121	1.9215496	3.3888192		
12481.18286	1.8262167	3.1696434		
12483.87451	2.1922898	4.102239		
12486.56616	1.7854754	2.502744		
12489.25781	1.8500959	4.2573624		
12491.94946	3.1847258	4.5717406		
12494.64111	2.846959	6.0746927		
12497.33276	2.6579192	4.1503477		
12500.02441	1.2026404	1.6415054		
12502.71606	2.120372	2.8601484		
12505.40771	1.9198768	2.949376		
12508.09937	1.4373169	3.2882154		
12510.79102	2.5224514	3.653934		
12513.48267	1.7024311	2.7674181		
12516.17432	2.3997672	3.1442378		
12518.86597	1.9495376	2.1671958		
12521.55762	1.5807816	1.9238002		
12524.24927	0.9095062	1.1811961		
12526.94092	2.5580714	3.6286664		
12529.63257	2.1412904	3.225995		
12532.32422	3.037385	4.8967185		
12535.01587	2.162447	3.7292156		
12537.70752	3.0734591	5.765237		
12540.39917	2.54242	2.7820792		
12543.09082	1.4985166	2.7103603		
12545.78247	3.1890585	4.6397595		
12548.47412	2.0133843	3.1693757		
12551.16577	1.8247242	2.5356212		
12553.85742	1.835871	2.7686436		
12556.54907	2.6019828	3.9541945		
12559.24072	0.8139774	1.558989		
12561.93237	2.118861	4.583871		
12564.62402	1.130327	1.7398922		
12567.31567	1.6955489	2.1696408		
12570.00732	2.0323524	3.2698126		
12572.69897	2.8422832	4.3425546		
12575.39063	1.3697828	2.3354003		
12578.08228	3.0099602	4.114473		
12580.77393	1.8029652	2.8508985		
12583.46558	2.5246577	3.2452083		
12586.15723	2.35494	2.698948		
12588.84888	1.6501746	3.0859594		
12591.54053	2.9391599	4.8025727		
12594.23218	3.279155	4.8288393		
12596.92383	2.0130754	3.916112		
12599.61548	1.7510194	2.8084135		
12602.30713	1.5851673	2.219357		
12604.99878	1.9857271	2.5639534		
12607.69043	1.2668782	1.7605441		
12610.38208	1.307564	2.647512		
12613.07373	0.71317405	0.8124989		
12615.76538	2.5398273	3.0831525		
12618.45703	1.0847288	1.3789772		
12621.14868	2.3304846	3.5402918		
12623.84033	1.7834322	2.453833		
12626.53198	2.3295724	3.2854335		
12629.22363	2.2474856	2.8158438		
12631.91528	1.2060423	1.7671205		
12634.60693	1.8223153	2.3964942		
12637.29858	2.2125015	2.7796707		
12639.99023	1.4143791	2.1324306		
12642.68188	2.530676	3.8703485		
12645.37354	1.5249757	2.4361992		
12648.06519	0.81380606	1.1855614		
12650.75684	0.8254165	1.5042179		
12653.44849	1.7553561	2.6758492		
12656.14014	1.8401014	2.7620983		
12658.83179	3.0438402	4.9372435		
12661.52344	2.351748	3.1084046		
12664.21509	2.9559402	5.460625		
12666.90674	3.1867247	5.5176473		
12669.59839	2.150525	2.7567458		
12672.29004	1.3933772	2.3215125		
12674.98169	2.222256	3.373609		
12677.67334	1.7990751	2.2519946		
12680.36499	2.3121903	3.2805226		
12683.05664	1.5059894	2.4305692		
12685.74829	1.1375442	1.6615269		
12688.43994	2.2745123	3.3597004		
12691.13159	1.5115691	1.7694341		
12693.82324	1.4784361	1.7257422		
12696.51489	1.9968252	3.1555552		
12699.20654	1.5511829	2.4189298		
12701.89819	1.5168761	2.508011		
12704.58984	1.7460685	2.5108137		
12707.28149	1.318527	1.8983923		
12709.97314	2.4324315	4.024812		
12712.66479	2.1142788	4.2601724		
12715.35645	2.2942796	2.7433064		
12718.0481	2.134724	3.6470973		
12720.73975	1.6792637	2.312148		
12723.4314	3.340967	3.9295857		
12726.12305	1.7809583	2.8176637		
12728.8147	2.1063888	4.1344557		
12731.50635	1.1335458	2.2884338		
12734.198	1.4147362	2.3263636		
12736.88965	1.377334	2.4476817		
12739.5813	2.4150443	3.3944411		
12742.27295	1.2680135	1.7458254		
12744.9646	1.6179198	2.4409363		
12747.65625	2.1703854	4.282028		
12750.3479	2.1686857	4.1298		
12753.03955	1.6315157	1.8852696		
12755.7312	2.2804797	4.7843065		
12758.42285	2.5755491	3.8785937		
12761.1145	1.8258526	2.7200725		
12763.80615	1.2662808	1.4717623		
12766.4978	2.8324468	4.342256		
12769.18945	1.6939422	1.8992487		
12771.8811	1.8534225	3.3316476		
12774.57275	2.0042636	3.3491163		
12777.2644	2.9865441	3.8237667		
12779.95605	2.289997	2.7189276		
12782.64771	1.468143	2.4861174		
12785.33936	1.2475291	1.810289		
12788.03101	2.3607237	4.36381		
